player,outs
644374,-0.011923571428571433
656305,-0.10715214285714286
656308,-0.0024007142857142903
502082,0.011883571428571426
665862,-2.000000000000475e-05
596847,0.023787142857142854
425783,0.07140142857142857
605183,-0.0024007142857142903
458085,0.02140642857142857
499624,-2.000000000000475e-05
543038,-0.0024007142857142903
607385,0.01426428571428571
518568,-0.021446428571428578
624424,-0.023827142857142863
575929,0.002360714285714281
643265,0.002360714285714281
641477,-0.016685000000000002
614173,-0.004781428571428576
621043,-0.028588571428571435
606956,-2.000000000000475e-05
592230,0.011883571428571426
518577,-2.000000000000475e-05
446359,0.049975
622226,-2.000000000000475e-05
543063,-0.06668000000000002
408307,0.004741428571428567
641487,-0.023827142857142863
424825,0.002360714285714281
543068,-0.021446428571428578
605196,0.002360714285714281
630105,-0.023827142857142863
443558,0.004741428571428567
571595,0.002360714285714281
518586,0.009502857142857138
592239,-2.000000000000475e-05
596144,0.03331
493316,0.05473642857142857
642707,0.011883571428571426
621311,0.007122142857142852
666915,0.007122142857142852
571602,0.009502857142857138
448801,0.016644999999999997
477195,-2.000000000000475e-05
605204,0.04283285714285714
664041,0.007122142857142852
641505,-0.007162142857142862
501981,-0.0024007142857142903
434658,0.004741428571428567
602074,-0.007162142857142862
457477,-0.004781428571428576
474443,0.004741428571428567
657557,0.03092928571428571
592261,-0.06429928571428573
621573,0.023787142857142854
543094,-0.004781428571428576
547170,0.016644999999999997
641513,0.011883571428571426
518614,0.059497857142857144
435622,0.03092928571428571
646240,0.023787142857142854
543105,0.023787142857142854
572816,-0.004781428571428576
518618,0.07616285714285714
594694,-0.028588571428571435
641525,-0.0024007142857142903
518625,-2.000000000000475e-05
518626,-0.03096928571428572
572821,0.002360714285714281
641531,0.05473642857142857
452220,0.004741428571428567
592273,0.011883571428571426
643289,-0.021446428571428578
446263,0.023787142857142854
622110,-0.007162142857142862
621453,-0.021446428571428578
594807,-0.05715714285714286
502481,-0.05953785714285715
649557,0.035690714285714284
656371,0.016644999999999997
650331,-0.0024007142857142903
650490,0.011883571428571426
594809,-0.026207857142857147
669242,-0.04287285714285715
518649,-0.009542857142857146
453056,-0.011923571428571433
518653,0.011883571428571426
429665,0.019025714285714285
641553,-0.11429428571428574
640447,-0.0024007142857142903
444876,0.023787142857142854
500871,0.028548571428571427
488862,0.03331
669289,-0.009542857142857146
457787,-0.007162142857142862
642731,-0.0024007142857142903
444843,0.004741428571428567
595943,0.004741428571428567
571657,-0.016685000000000002
605227,-2.000000000000475e-05
628336,0.002360714285714281
608654,-2.000000000000475e-05
425902,0.007122142857142852
502676,-2.000000000000475e-05
605233,0.011883571428571426
475247,0.002360714285714281
664058,-0.05001500000000001
570717,0.019025714285714285
527038,0.03807142857142857
465753,-2.000000000000475e-05
545337,0.002360714285714281
645801,0.007122142857142852
523253,0.02616785714285714
451594,0.049975
641583,0.002360714285714281
641584,-2.000000000000475e-05
664034,0.011883571428571426
596748,0.05711714285714286
425796,0.004741428571428567
545338,0.009502857142857138
624428,-0.026207857142857147
640449,0.04521357142857143
453943,-0.040492142857142865
518692,-0.05001500000000001
502273,0.002360714285714281
501896,-0.011923571428571433
658069,-0.004781428571428576
571681,0.004741428571428567
608336,0.002360714285714281
543194,-0.007162142857142862
520471,-0.08334500000000002
592325,0.02140642857142857
605244,-2.000000000000475e-05
594824,0.01426428571428571
676480,-2.000000000000475e-05
666969,-0.004781428571428576
611177,0.028548571428571427
541645,-0.021446428571428578
544725,0.002360714285714281
671277,0.016644999999999997
596825,-2.000000000000475e-05
591994,0.002360714285714281
458731,-0.023827142857142863
664247,0.002360714285714281
641598,-2.000000000000475e-05
571697,0.04283285714285714
502226,-0.014304285714285719
595222,0.002360714285714281
543213,-0.004781428571428576
543216,-2.000000000000475e-05
502261,-2.000000000000475e-05
460269,0.002360714285714281
665926,-0.01906571428571429
595963,0.009502857142857138
572365,-0.007162142857142862
502671,-0.03096928571428572
503556,-0.04287285714285715
408236,0.004741428571428567
471865,-2.000000000000475e-05
570481,-0.011923571428571433
592348,-0.05001500000000001
571718,-0.0024007142857142903
460086,-0.007162142857142862
605253,-0.011923571428571433
543238,0.004741428571428567
594838,0.002360714285714281
518735,-2.000000000000475e-05
434158,0.019025714285714285
643335,-0.009542857142857146
502205,0.004741428571428567
544369,0.11663499999999999
545341,-0.040492142857142865
663757,-0.026207857142857147
543257,0.019025714285714285
642770,0.007122142857142852
665489,0.049975
641645,-2.000000000000475e-05
666971,0.03092928571428571
493329,-0.01906571428571429
429711,0.002360714285714281
642721,-2.000000000000475e-05
446386,-0.007162142857142862
608597,-0.0024007142857142903
576397,-0.061918571428571434
460576,-2.000000000000475e-05
622497,-0.0024007142857142903
664059,0.002360714285714281
571740,-0.1357207142857143
641658,-0.007162142857142862
571745,0.004741428571428567
595238,-0.0024007142857142903
593700,0.016644999999999997
664023,0.023787142857142854
429666,-0.016685000000000002
547180,0.049975
543281,-0.014304285714285719
656509,-2.000000000000475e-05
656514,0.002360714285714281
663647,-0.007162142857142862
669720,-0.0024007142857142903
571757,-0.007162142857142862
452104,-0.014304285714285719
592387,0.05235571428571428
670084,-0.004781428571428576
588751,-0.01906571428571429
595981,-0.007162142857142862
502317,-2.000000000000475e-05
628338,-0.04763428571428572
641684,-0.004781428571428576
514917,-0.011923571428571433
628450,-2.000000000000475e-05
571771,-0.0024007142857142903
491676,-0.021446428571428578
593523,0.02140642857142857
606192,0.049975
599096,0.004741428571428567
546318,-0.040492142857142865
594011,0.002360714285714281
543302,0.007122142857142852
518792,-0.09048714285714288
543305,0.01426428571428571
543308,0.002360714285714281
431094,0.007122142857142852
656537,-2.000000000000475e-05
656541,-2.000000000000475e-05
669374,0.02616785714285714
663538,-0.01906571428571429
407812,0.019025714285714285
571788,0.004741428571428567
534627,0.004741428571428567
656555,0.05235571428571428
543333,0.07378214285714287
429667,0.019025714285714285
592419,0.002360714285714281
501986,0.002360714285714281
666561,-0.0024007142857142903
578428,-0.04287285714285715
542255,-0.15238571428571432
663697,0.007122142857142852
408299,0.002360714285714281
454975,-2.000000000000475e-05
664728,-2.000000000000475e-05
457706,0.009502857142857138
457926,0.002360714285714281
608671,-0.04287285714285715
444379,0.011883571428571426
445055,0.04759428571428571
457775,-0.014304285714285719
571812,-0.0024007142857142903
650391,0.03331
453400,-2.000000000000475e-05
430637,0.011883571428571426
582473,-2.000000000000475e-05
430945,0.05473642857142857
592444,-0.023827142857142863
624507,-0.0024007142857142903
543377,0.009502857142857138
571830,0.02140642857142857
459964,0.011883571428571426
592450,-0.04287285714285715
628356,0.002360714285714281
430603,-0.0024007142857142903
571841,-0.0024007142857142903
461314,0.11187357142857142
643393,-0.021446428571428578
435062,0.004741428571428567
596146,-0.09524857142857145
666198,0.011883571428571426
595281,-0.12381714285714288
673490,-0.007162142857142862
547957,0.011883571428571426
643396,-0.06429928571428573
664068,0.02616785714285714
435079,-0.07144142857142857
543401,0.04759428571428571
666135,-0.0024007142857142903
623182,0.007122142857142852
518902,-0.004781428571428576
596012,0.004741428571428567
600303,0.02616785714285714
534606,-0.004781428571428576
502285,-0.0024007142857142903
501571,-0.04287285714285715
516809,0.004741428571428567
571875,0.02140642857142857
657656,-2.000000000000475e-05
543434,0.009502857142857138
518934,-0.10715214285714286
493193,0.009502857142857138
641786,-0.011923571428571433
642736,-2.000000000000475e-05
624407,0.011883571428571426
452252,0.011883571428571426
596019,-0.16428928571428572
542642,-0.0024007142857142903
641796,-0.009542857142857146
425766,-0.0024007142857142903
643418,0.019025714285714285
446334,-0.028588571428571435
621005,0.007122142857142852
670032,-0.011923571428571433
547179,-0.004781428571428576
518953,-0.004781428571428576
664040,0.02140642857142857
663993,0.009502857142857138
476704,-2.000000000000475e-05
518960,0.002360714285714281
608475,0.007122142857142852
656669,0.004741428571428567
666158,-0.014304285714285719
553988,-0.004781428571428576
592518,0.007122142857142852
605353,0.007122142857142852
663611,-0.009542857142857146
543484,-2.000000000000475e-05
641820,0.04045214285714286
622534,-0.10001000000000002
545350,-0.08810642857142859
455976,0.01426428571428571
592530,0.007122142857142852
502029,-0.0024007142857142903
571918,-0.0024007142857142903
527043,0.02616785714285714
606466,-0.01906571428571429
516782,-0.040492142857142865
641829,-2.000000000000475e-05
547982,-0.05477642857142858
621006,0.011883571428571426
431145,0.004741428571428567
502110,0.06187857142857143
492841,0.004741428571428567
400121,0.002360714285714281
605361,-0.0024007142857142903
500874,0.06663999999999999
622761,-0.004781428571428576
664029,-2.000000000000475e-05
621500,0.002360714285714281
665155,0.007122142857142852
408045,-0.05477642857142858
594576,-0.0024007142857142903
457727,-2.000000000000475e-05
608686,-0.011923571428571433
608577,0.02616785714285714
643436,0.007122142857142852
676801,-0.0024007142857142903
457705,0.07378214285714287
431171,-0.004781428571428576
641856,0.009502857142857138
656716,-2.000000000000475e-05
641857,-0.007162142857142862
643446,-0.009542857142857146
640457,0.01426428571428571
622270,-0.004781428571428576
625510,0.002360714285714281
623180,-2.000000000000475e-05
664901,-0.004781428571428576
640458,-0.011923571428571433
474568,-0.028588571428571435
593160,0.002360714285714281
519025,-0.007162142857142862
543543,0.07616285714285714
641878,-0.0024007142857142903
660162,0.035690714285714284
519037,-0.0024007142857142903
609275,-0.045253571428571435
666160,0.002360714285714281
664238,-0.011923571428571433
489138,-0.007162142857142862
434778,-0.007162142857142862
592567,0.05711714285714286
519048,-0.023827142857142863
621559,-0.004781428571428576
489149,0.007122142857142852
434604,0.002360714285714281
461235,-2.000000000000475e-05
600301,0.01426428571428571
663624,0.007122142857142852
519058,0.004741428571428567
570615,0.011883571428571426
656775,-0.023827142857142863
571970,0.023787142857142854
502517,0.11663499999999999
622168,0.04045214285714286
571976,-0.004781428571428576
435063,-0.0024007142857142903
571980,0.04045214285714286
537953,0.01426428571428571
519068,-0.007162142857142862
647304,0.01426428571428571
502117,-0.009542857142857146
641914,-0.004781428571428576
621028,0.02616785714285714
547912,-0.004781428571428576
543590,-2.000000000000475e-05
607043,-0.016685000000000002
543592,-2.000000000000475e-05
669738,0.002360714285714281
519082,0.007122142857142852
456488,0.06187857142857143
600524,0.04283285714285714
598284,-2.000000000000475e-05
657434,-2.000000000000475e-05
656811,0.009502857142857138
502523,0.011883571428571426
641933,-0.016685000000000002
596059,-0.05715714285714286
658668,0.004741428571428567
493343,0.004741428571428567
621566,-0.04287285714285715
644337,0.002360714285714281
449181,-0.021446428571428578
542364,-0.0024007142857142903
591741,0.03331
572008,0.03331
542303,0.02140642857142857
665506,-0.004781428571428576
457574,0.004741428571428567
434636,0.007122142857142852
594953,0.04045214285714286
605412,-0.026207857142857147
670623,0.009502857142857138
517370,0.009502857142857138
666560,-0.011923571428571433
592620,0.009502857142857138
467827,-0.0024007142857142903
572019,0.004741428571428567
456665,0.02140642857142857
592626,0.05711714285714286
456030,0.01426428571428571
455369,0.004741428571428567
452254,0.023787142857142854
460060,0.004741428571428567
444482,-0.007162142857142862
425509,0.002360714285714281
606299,-0.04287285714285715
672695,0.002360714285714281
573088,0.002360714285714281
640460,-2.000000000000475e-05
607054,0.009502857142857138
451089,-2.000000000000475e-05
463610,-2.000000000000475e-05
502054,0.019025714285714285
408252,0.05235571428571428
621433,-0.03096928571428572
607680,-0.026207857142857147
640461,0.009502857142857138
517369,0.004741428571428567
572039,-2.000000000000475e-05
608700,-2.000000000000475e-05
461858,0.009502857142857138
570256,0.007122142857142852
593871,0.06902071428571428
572041,-2.000000000000475e-05
457763,-2.000000000000475e-05
621471,-2.000000000000475e-05
445988,-0.009542857142857146
502100,0.004741428571428567
595777,0.03807142857142857
527049,-0.007162142857142862
624577,0.007122142857142852
405395,0.023787142857142854
541650,-0.016685000000000002
596451,-0.016685000000000002
430605,0.009502857142857138
670042,-2.000000000000475e-05
493351,0.03331
434670,-0.007162142857142862
623912,0.009502857142857138
608070,-0.045253571428571435
458675,-0.004781428571428576
592660,0.002360714285714281
592663,-0.0024007142857142903
502210,-0.016685000000000002
607223,-0.0024007142857142903
605439,-0.0024007142857142903
608701,0.009502857142857138
460099,0.004741428571428567
595373,-0.0024007142857142903
573113,-0.0024007142857142903
543685,-0.04287285714285715
592669,-0.011923571428571433
650859,0.009502857142857138
519184,-0.014304285714285719
614177,0.01426428571428571
408314,0.04759428571428571
622569,-0.004781428571428576
622682,-0.004781428571428576
668804,-0.011923571428571433
448602,0.016644999999999997
608703,-0.0024007142857142903
572073,-0.03096928571428572
595375,-0.011923571428571433
663586,0.01426428571428571
608061,0.004741428571428567
592680,-0.016685000000000002
519203,-0.045253571428571435
673357,-0.01906571428571429
621002,-0.021446428571428578
543706,0.004741428571428567
519208,-2.000000000000475e-05
592685,0.009502857142857138
453203,-0.023827142857142863
645302,-0.06429928571428573
663898,0.011883571428571426
500135,0.007122142857142852
446481,-0.009542857142857146
670351,-0.0024007142857142903
668942,-0.0024007142857142903
500743,-0.038111428571428574
276519,-0.0024007142857142903
461865,-2.000000000000475e-05
519222,-0.0024007142857142903
602922,0.007122142857142852
667670,0.004741428571428567
489267,-0.0024007142857142903
642708,0.06425928571428571
592696,0.04045214285714286
607387,-0.009542857142857146
573131,0.002360714285714281
448605,0.004741428571428567
547004,0.007122142857142852
608365,-0.14524357142857144
592710,0.002360714285714281
453895,-2.000000000000475e-05
621458,-2.000000000000475e-05
573135,-0.026207857142857147
457454,0.002360714285714281
506703,-0.0024007142857142903
467055,0.02616785714285714
467793,-0.045253571428571435
542454,-2.000000000000475e-05
570267,0.06187857142857143
623993,-2.000000000000475e-05
593934,0.05711714285714286
596143,0.02616785714285714
459431,0.007122142857142852
502582,-2.000000000000475e-05
594988,-0.007162142857142862
572114,0.01426428571428571
570731,-0.05715714285714286
621011,-2.000000000000475e-05
656941,0.07854357142857142
489305,-0.0024007142857142903
608369,0.02140642857142857
572122,-0.05477642857142858
574847,0.004741428571428567
516416,-0.03096928571428572
592731,-2.000000000000475e-05
543760,0.05235571428571428
669222,-0.007162142857142862
572128,-2.000000000000475e-05
622046,0.004741428571428567
543768,-0.016685000000000002
543776,0.019025714285714285
642423,-0.004781428571428576
501213,-0.004781428571428576
592743,-0.1714314285714286
605474,0.004741428571428567
596103,0.004741428571428567
596105,0.035690714285714284
642086,0.04759428571428571
605480,-0.023827142857142863
656976,-0.004781428571428576
452234,0.016644999999999997
642094,-0.0024007142857142903
475253,-0.0024007142857142903
519295,-0.009542857142857146
474319,-2.000000000000475e-05
519299,-0.026207857142857147
669256,0.03331
456781,0.009502857142857138
500208,-0.009542857142857146
624585,0.02616785714285714
624641,-0.004781428571428576
665742,-2.000000000000475e-05
519306,-0.03096928571428572
452655,0.04045214285714286
605486,0.004741428571428567
543807,-0.021446428571428578
608715,-0.0024007142857142903
519317,-0.011923571428571433
605490,-0.0024007142857142903
595426,-0.004781428571428576
664057,-0.004781428571428576
621514,0.019025714285714285
621466,0.009502857142857138
596115,-0.0690607142857143
543829,0.04045214285714286
664702,-0.009542857142857146
453211,-2.000000000000475e-05
400085,-2.000000000000475e-05
553993,0.009502857142857138
621020,-0.0024007142857142903
596119,0.004741428571428567
519333,-0.007162142857142862
660821,-2.000000000000475e-05
570560,-0.033350000000000005
607369,0.002360714285714281
606132,-0.011923571428571433
665487,0.028548571428571427
643565,-0.026207857142857147
665750,0.002360714285714281
621035,-0.007162142857142862
572191,-0.061918571428571434
621438,-0.004781428571428576
407893,-0.004781428571428576
514913,0.007122142857142852
660731,-2.000000000000475e-05
542513,0.004741428571428567
642133,0.019025714285714285
642136,0.016644999999999997
519346,0.007122142857142852
657041,-2.000000000000475e-05
572204,0.01426428571428571
605508,0.01426428571428571
624636,-0.009542857142857146
592808,-0.014304285714285719
664789,0.002360714285714281
605509,-0.011923571428571433
630111,0.04521357142857143
647351,-0.004781428571428576
650402,0.04759428571428571
593527,-0.0024007142857142903
591720,-0.0024007142857142903
541600,-0.0024007142857142903
664167,-2.000000000000475e-05
666211,-2.000000000000475e-05
581527,0.03331
607752,0.007122142857142852
545361,0.016644999999999997
444432,0.06425928571428571
660294,0.002360714285714281
657061,0.007122142857142852
663656,-0.01906571428571429
605512,0.01426428571428571
453064,0.004741428571428567
457759,-0.0024007142857142903
607208,-0.040492142857142865
425834,-0.004781428571428576
457708,0.059497857142857144
620446,0.011883571428571426
346874,-0.004781428571428576
570482,0.02616785714285714
649966,0.004741428571428567
602104,0.004741428571428567
400284,0.028548571428571427
642162,0.01426428571428571
472528,0.011883571428571426
502143,0.03331
621044,0.007122142857142852
591971,-2.000000000000475e-05
475100,0.002360714285714281
642165,0.011883571428571426
545121,-0.007162142857142862
573627,-0.007162142857142862
662139,-0.004781428571428576
683734,-2.000000000000475e-05
623205,-0.004781428571428576
657077,-2.000000000000475e-05
570799,-0.0024007142857142903
542340,0.10235071428571427
572227,0.004741428571428567
596129,0.016644999999999997
519390,0.002360714285714281
572228,0.04521357142857143
458015,0.02140642857142857
543877,-2.000000000000475e-05
664774,0.009502857142857138
642180,-0.007162142857142862
572233,-0.038111428571428574
435522,0.02616785714285714
477165,0.011883571428571426
595023,-2.000000000000475e-05
665120,0.002360714285714281
622268,-2.000000000000475e-05
621493,0.02140642857142857
430001,0.016644999999999997
457789,-0.009542857142857146
621563,-0.040492142857142865
150029,0.023787142857142854
642201,-0.0024007142857142903
657108,-0.01906571428571429
643603,-0.0024007142857142903
592859,0.01426428571428571
642211,0.002360714285714281
592863,0.004741428571428567
608384,0.04045214285714286
607776,-0.0024007142857142903
608385,0.03807142857142857
621550,0.002360714285714281
547172,-0.0024007142857142903
642221,-2.000000000000475e-05
543939,-0.0690607142857143
519445,-0.004781428571428576
431151,0.03092928571428571
573262,-0.0024007142857142903
592885,-0.009542857142857146
458913,-0.007162142857142862
670370,0.009502857142857138
455759,0.016644999999999997
657145,-2.000000000000475e-05
605548,0.002360714285714281
475582,-0.009542857142857146
450314,0.02616785714285714
488818,-0.009542857142857146
518595,-2.000000000000475e-05
544925,-0.0024007142857142903
476883,0.004741428571428567
